Date,Closing,Volume,Opening,Highest,Lowest,Symbol,Close,Open,High,Low
10-12-2023,$180.71,56743120,$180.07,$182.34,$179.04,AAPL,180.71,180.07,182.34,179.04
10/13/2023,$178.85,51456080,$181.42,$181.93,$178.14,AAPL,178.85,181.42,181.93,178.14
10/16/2023,$178.72,52516980,$176.75,$179.075,$176.51,AAPL,178.72,176.75,179.075,176.51
10/17/2023,$177.15,57549350,$176.645,$178.42,$174.80,AAPL,177.15,176.645,178.42,174.8
10/18/2023,$175.84,54764380,$175.58,$177.575,$175.11,AAPL,175.84,175.58,177.575,175.11
10/19/2023,$175.46,59302860,$176.04,$177.84,$175.19,AAPL,175.46,176.04,177.84,175.19
10/20/2023,$172.88,64244030,$175.31,$175.42,$172.64,AAPL,172.88,175.31,175.42,172.64
10/23/2023,$173.00,55980110,$170.91,$174.01,$169.93,AAPL,173,170.91,174.01,169.93
10/24/2023,$173.44,43816640,$173.05,$173.67,$171.45,AAPL,173.44,173.05,173.67,171.45
10/25/2023,$171.10,57156960,$171.88,$173.06,$170.65,AAPL,171.1,171.88,173.06,170.65
10/26/2023,$166.89,70625260,$170.37,$171.3775,$165.67,AAPL,166.89,170.37,171.3775,165.67
10/27/2023,$168.22,58499130,$166.91,$168.96,$166.83,AAPL,168.22,166.91,168.96,166.83
10/30/2023,$170.29,51130960,$169.02,$171.17,$168.87,AAPL,170.29,169.02,171.17,168.87
10/31/2023,$170.77,44846020,$169.35,$170.90,$167.90,AAPL,170.77,169.35,170.9,167.9
11-01-2023,$173.97,56934910,$171.00,$174.23,$170.12,AAPL,173.97,171,174.23,170.12
11-02-2023,$177.57,77334750,$175.52,$177.78,$175.46,AAPL,177.57,175.52,177.78,175.46
11-03-2023,$176.65,79829250,$174.24,$176.82,$173.35,AAPL,176.65,174.24,176.82,173.35
11-06-2023,$179.23,63841310,$176.38,$179.43,$176.21,AAPL,179.23,176.38,179.43,176.21
11-07-2023,$181.82,70529970,$179.18,$182.44,$178.97,AAPL,181.82,179.18,182.44,178.97
11-08-2023,$182.89,49340280,$182.35,$183.45,$181.59,AAPL,182.89,182.35,183.45,181.59
11-09-2023,$182.41,53763540,$182.96,$184.12,$181.81,AAPL,182.41,182.96,184.12,181.81
11-10-2023,$186.40,66177920,$183.97,$186.565,$183.53,AAPL,186.4,183.97,186.565,183.53
11/13/2023,$184.80,43627520,$185.82,$186.03,$184.21,AAPL,184.8,185.82,186.03,184.21
11/14/2023,$187.44,60108380,$187.70,$188.11,$186.30,AAPL,187.44,187.7,188.11,186.3
11/15/2023,$188.01,53790500,$187.845,$189.50,$187.78,AAPL,188.01,187.845,189.5,187.78
11/16/2023,$189.71,54412920,$189.57,$190.96,$188.65,AAPL,189.71,189.57,190.96,188.65
11/17/2023,$189.69,50941400,$190.25,$190.38,$188.57,AAPL,189.69,190.25,190.38,188.57
11/20/2023,$191.45,46538610,$189.89,$191.905,$189.88,AAPL,191.45,189.89,191.905,189.88
11/21/2023,$190.64,38134490,$191.41,$191.52,$189.74,AAPL,190.64,191.41,191.52,189.74
11/22/2023,$191.31,39630010,$191.49,$192.93,$190.825,AAPL,191.31,191.49,192.93,190.825
11/24/2023,$189.97,24048340,$190.87,$190.90,$189.25,AAPL,189.97,190.87,190.9,189.25
11/27/2023,$189.79,40552610,$189.92,$190.67,$188.90,AAPL,189.79,189.92,190.67,188.9
11/28/2023,$190.40,38415420,$189.78,$191.08,$189.40,AAPL,190.4,189.78,191.08,189.4
11/29/2023,$189.37,43014220,$190.90,$192.09,$188.97,AAPL,189.37,190.9,192.09,188.97
11/30/2023,$189.95,48794370,$189.84,$190.32,$188.19,AAPL,189.95,189.84,190.32,188.19
12-01-2023,$191.24,45704820,$190.33,$191.56,$189.23,AAPL,191.24,190.33,191.56,189.23
12-04-2023,$189.43,43389520,$189.98,$190.05,$187.4511,AAPL,189.43,189.98,190.05,187.4511
12-05-2023,$193.42,66628400,$190.21,$194.40,$190.18,AAPL,193.42,190.21,194.4,190.18
12-06-2023,$192.32,41089740,$194.45,$194.76,$192.11,AAPL,192.32,194.45,194.76,192.11
12-07-2023,$194.27,47477660,$193.63,$195.00,$193.59,AAPL,194.27,193.63,195,193.59
12-08-2023,$195.71,53406360,$194.20,$195.99,$193.67,AAPL,195.71,194.2,195.99,193.67
12-11-2023,$193.18,60943700,$193.11,$193.49,$191.42,AAPL,193.18,193.11,193.49,191.42
12-12-2023,$194.71,52696900,$193.08,$194.72,$191.721,AAPL,194.71,193.08,194.72,191.721
12/13/2023,$197.96,70404180,$195.09,$198.00,$194.85,AAPL,197.96,195.09,198,194.85
12/14/2023,$198.11,66831570,$198.02,$199.62,$196.16,AAPL,198.11,198.02,199.62,196.16
12/15/2023,$197.57,128538400,$197.53,$198.3999,$197.00,AAPL,197.57,197.53,198.3999,197
12/18/2023,$195.89,55751860,$196.09,$196.63,$194.39,AAPL,195.89,196.09,196.63,194.39
12/19/2023,$196.94,40714050,$196.16,$196.95,$195.89,AAPL,196.94,196.16,196.95,195.89
12/20/2023,$194.83,52242820,$196.90,$197.68,$194.83,AAPL,194.83,196.9,197.68,194.83
12/21/2023,$194.68,46482550,$196.10,$197.08,$193.50,AAPL,194.68,196.1,197.08,193.5
12/22/2023,$193.60,37149570,$195.18,$195.41,$192.97,AAPL,193.6,195.18,195.41,192.97
12/26/2023,$193.05,28919310,$193.61,$193.89,$192.83,AAPL,193.05,193.61,193.89,192.83
12/27/2023,$193.15,48087680,$192.49,$193.50,$191.09,AAPL,193.15,192.49,193.5,191.09
12/28/2023,$193.58,34049900,$194.14,$194.66,$193.17,AAPL,193.58,194.14,194.66,193.17
12/29/2023,$192.53,42672150,$193.90,$194.40,$191.725,AAPL,192.53,193.9,194.4,191.725
01-02-2024,$185.64,82488670,$187.15,$188.44,$183.885,AAPL,185.64,187.15,188.44,183.885
01-03-2024,$184.25,58414460,$184.22,$185.88,$183.43,AAPL,184.25,184.22,185.88,183.43
01-04-2024,$181.91,71983570,$182.15,$183.0872,$180.88,AAPL,181.91,182.15,183.0872,180.88
01-05-2024,$181.18,62379660,$181.99,$182.76,$180.17,AAPL,181.18,181.99,182.76,180.17
01-08-2024,$185.56,59144470,$182.085,$185.60,$181.50,AAPL,185.56,182.085,185.6,181.5
01-09-2024,$185.14,42841810,$183.92,$185.15,$182.73,AAPL,185.14,183.92,185.15,182.73
01-10-2024,$186.19,46792910,$184.35,$186.40,$183.92,AAPL,186.19,184.35,186.4,183.92
01-11-2024,$185.59,49128410,$186.54,$187.05,$183.62,AAPL,185.59,186.54,187.05,183.62
01-12-2024,$185.92,40477780,$186.06,$186.74,$185.19,AAPL,185.92,186.06,186.74,185.19
01/16/2024,$183.63,65603040,$182.16,$184.26,$180.934,AAPL,183.63,182.16,184.26,180.934
01/17/2024,$182.68,47317430,$181.27,$182.93,$180.30,AAPL,182.68,181.27,182.93,180.3
01/18/2024,$188.63,78005750,$186.09,$189.14,$185.83,AAPL,188.63,186.09,189.14,185.83
01/19/2024,$191.56,68902990,$189.33,$191.95,$188.82,AAPL,191.56,189.33,191.95,188.82
01/22/2024,$193.89,60133850,$192.30,$195.33,$192.26,AAPL,193.89,192.3,195.33,192.26
01/23/2024,$195.18,42355590,$195.02,$195.75,$193.8299,AAPL,195.18,195.02,195.75,193.8299
01/24/2024,$194.50,53631320,$195.42,$196.38,$194.34,AAPL,194.5,195.42,196.38,194.34
01/25/2024,$194.17,54822130,$195.22,$196.2675,$193.1125,AAPL,194.17,195.22,196.2675,193.1125
01/26/2024,$192.42,44594010,$194.27,$194.76,$191.94,AAPL,192.42,194.27,194.76,191.94
01/29/2024,$191.73,47145620,$192.01,$192.20,$189.58,AAPL,191.73,192.01,192.2,189.58
01/30/2024,$188.04,55859370,$190.94,$191.80,$187.47,AAPL,188.04,190.94,191.8,187.47
01/31/2024,$184.40,55467800,$187.04,$187.095,$184.35,AAPL,184.4,187.04,187.095,184.35
02-01-2024,$186.86,64885410,$183.985,$186.95,$183.82,AAPL,186.86,183.985,186.95,183.82
02-02-2024,$185.85,102551700,$179.86,$187.33,$179.25,AAPL,185.85,179.86,187.33,179.25
02-05-2024,$187.68,69668820,$188.15,$189.25,$185.84,AAPL,187.68,188.15,189.25,185.84
02-06-2024,$189.30,43490760,$186.86,$189.31,$186.7695,AAPL,189.3,186.86,189.31,186.7695
02-07-2024,$189.41,53438960,$190.64,$191.05,$188.61,AAPL,189.41,190.64,191.05,188.61
02-08-2024,$188.32,40962050,$189.385,$189.535,$187.35,AAPL,188.32,189.385,189.535,187.35
02-09-2024,$188.85,45155220,$188.65,$189.99,$188.00,AAPL,188.85,188.65,189.99,188
02-12-2024,$187.15,41781930,$188.415,$188.67,$186.79,AAPL,187.15,188.415,188.67,186.79
02/13/2024,$185.04,56529530,$185.77,$186.21,$183.5128,AAPL,185.04,185.77,186.21,183.5128
02/14/2024,$184.15,54630520,$185.32,$185.53,$182.44,AAPL,184.15,185.32,185.53,182.44
02/15/2024,$183.86,65434500,$183.55,$184.49,$181.35,AAPL,183.86,183.55,184.49,181.35
02/16/2024,$182.31,49752470,$183.42,$184.85,$181.665,AAPL,182.31,183.42,184.85,181.665
02/20/2024,$181.56,53665550,$181.79,$182.43,$180.00,AAPL,181.56,181.79,182.43,180
02/21/2024,$182.32,41529670,$181.94,$182.8888,$180.66,AAPL,182.32,181.94,182.8888,180.66
02/22/2024,$184.37,52292210,$183.48,$184.955,$182.46,AAPL,184.37,183.48,184.955,182.46
02/23/2024,$182.52,45119680,$185.01,$185.04,$182.23,AAPL,182.52,185.01,185.04,182.23
02/26/2024,$181.16,40867420,$182.24,$182.76,$180.65,AAPL,181.16,182.24,182.76,180.65
02/27/2024,$182.63,54318850,$181.10,$183.9225,$179.56,AAPL,182.63,181.1,183.9225,179.56
02/28/2024,$181.42,48953940,$182.51,$183.12,$180.13,AAPL,181.42,182.51,183.12,180.13
02/29/2024,$180.75,136682600,$181.27,$182.57,$179.53,AAPL,180.75,181.27,182.57,179.53
03-01-2024,$179.66,73563080,$179.55,$180.53,$177.38,AAPL,179.66,179.55,180.53,177.38
03-04-2024,$175.10,81510100,$176.15,$176.90,$173.79,AAPL,175.1,176.15,176.9,173.79
03-05-2024,$170.12,95132360,$170.76,$172.04,$169.62,AAPL,170.12,170.76,172.04,169.62
03-06-2024,$169.12,68587710,$171.06,$171.24,$168.68,AAPL,169.12,171.06,171.24,168.68
03-07-2024,$169.00,71765060,$169.15,$170.73,$168.49,AAPL,169,169.15,170.73,168.49
03-08-2024,$170.73,76267040,$169.00,$173.70,$168.94,AAPL,170.73,169,173.7,168.94
03-11-2024,$172.75,60139470,$172.94,$174.38,$172.05,AAPL,172.75,172.94,174.38,172.05
03-12-2024,$173.23,59825370,$173.15,$174.03,$171.01,AAPL,173.23,173.15,174.03,171.01
03/13/2024,$171.13,52488690,$172.77,$173.185,$170.76,AAPL,171.13,172.77,173.185,170.76
03/14/2024,$173.00,72913510,$172.91,$174.3078,$172.05,AAPL,173,172.91,174.3078,172.05
03/15/2024,$172.62,121752700,$171.17,$172.62,$170.285,AAPL,172.62,171.17,172.62,170.285
03/18/2024,$173.72,75604180,$175.57,$177.71,$173.52,AAPL,173.72,175.57,177.71,173.52
03/19/2024,$176.08,55215240,$174.34,$176.605,$173.03,AAPL,176.08,174.34,176.605,173.03
03/20/2024,$178.67,53423100,$175.72,$178.67,$175.09,AAPL,178.67,175.72,178.67,175.09
03/21/2024,$171.37,106181300,$177.05,$177.49,$170.84,AAPL,171.37,177.05,177.49,170.84
03/22/2024,$172.28,71160140,$171.76,$173.05,$170.06,AAPL,172.28,171.76,173.05,170.06
03/25/2024,$170.85,54288330,$170.565,$171.94,$169.45,AAPL,170.85,170.565,171.94,169.45
03/26/2024,$169.71,57388450,$170.00,$171.42,$169.58,AAPL,169.71,170,171.42,169.58
03/27/2024,$173.31,60273270,$170.41,$173.60,$170.11,AAPL,173.31,170.41,173.6,170.11
03/28/2024,$171.48,65672690,$171.75,$172.23,$170.51,AAPL,171.48,171.75,172.23,170.51
04-01-2024,$170.03,46240500,$171.19,$171.25,$169.475,AAPL,170.03,171.19,171.25,169.475
04-02-2024,$168.84,49329480,$169.08,$169.34,$168.2302,AAPL,168.84,169.08,169.34,168.2302
04-03-2024,$169.65,47691720,$168.79,$170.68,$168.58,AAPL,169.65,168.79,170.68,168.58
04-04-2024,$168.82,53704390,$170.29,$171.92,$168.82,AAPL,168.82,170.29,171.92,168.82
04-05-2024,$169.58,42104830,$169.59,$170.39,$168.95,AAPL,169.58,169.59,170.39,168.95
04-08-2024,$168.45,37425510,$169.03,$169.20,$168.24,AAPL,168.45,169.03,169.2,168.24
04-09-2024,$169.67,42451210,$168.70,$170.08,$168.35,AAPL,169.67,168.7,170.08,168.35
04-10-2024,$167.78,49709340,$168.80,$169.09,$167.11,AAPL,167.78,168.8,169.09,167.11
04-11-2024,$175.04,91070280,$168.34,$175.46,$168.16,AAPL,175.04,168.34,175.46,168.16
04-12-2024,$176.55,101670900,$174.26,$178.36,$174.21,AAPL,176.55,174.26,178.36,174.21
04/15/2024,$172.69,73531770,$175.36,$176.63,$172.50,AAPL,172.69,175.36,176.63,172.5
04/16/2024,$169.38,73711240,$171.75,$173.76,$168.27,AAPL,169.38,171.75,173.76,168.27
04/17/2024,$168.00,50901210,$169.61,$170.65,$168.00,AAPL,168,169.61,170.65,168
04/18/2024,$167.04,43122900,$168.03,$168.64,$166.55,AAPL,167.04,168.03,168.64,166.55
04/19/2024,$165.00,68149380,$166.21,$166.40,$164.075,AAPL,165,166.21,166.4,164.075
04/22/2024,$165.84,48116440,$165.515,$167.26,$164.77,AAPL,165.84,165.515,167.26,164.77
04/23/2024,$166.90,49537760,$165.35,$167.05,$164.92,AAPL,166.9,165.35,167.05,164.92
04/24/2024,$169.02,48251840,$166.54,$169.30,$166.21,AAPL,169.02,166.54,169.3,166.21
04/25/2024,$169.89,50558330,$169.525,$170.61,$168.1511,AAPL,169.89,169.525,170.61,168.1511
04/26/2024,$169.30,44838350,$169.88,$171.34,$169.18,AAPL,169.3,169.88,171.34,169.18
04/29/2024,$173.50,68169420,$173.37,$176.03,$173.10,AAPL,173.5,173.37,176.03,173.1
04/30/2024,$170.33,65934780,$173.33,$174.99,$170.00,AAPL,170.33,173.33,174.99,170
05-01-2024,$169.30,50383150,$169.58,$172.705,$169.11,AAPL,169.3,169.58,172.705,169.11
05-02-2024,$173.03,94214920,$172.51,$173.415,$170.89,AAPL,173.03,172.51,173.415,170.89
05-03-2024,$183.38,163224100,$186.645,$187.00,$182.66,AAPL,183.38,186.645,187,182.66
05-06-2024,$181.71,78569670,$182.354,$184.20,$180.42,AAPL,181.71,182.354,184.2,180.42
05-07-2024,$182.40,77305770,$183.45,$184.90,$181.32,AAPL,182.4,183.45,184.9,181.32
05-08-2024,$182.74,45057090,$182.85,$183.07,$181.45,AAPL,182.74,182.85,183.07,181.45
05-09-2024,$184.57,48982970,$182.56,$184.66,$182.11,AAPL,184.57,182.56,184.66,182.11
05-10-2024,$183.05,50759500,$184.90,$185.09,$182.13,AAPL,183.05,184.9,185.09,182.13
05/13/2024,$186.28,72044810,$185.435,$187.10,$184.62,AAPL,186.28,185.435,187.1,184.62
05/14/2024,$187.43,52393620,$187.51,$188.30,$186.29,AAPL,187.43,187.51,188.3,186.29
05/15/2024,$189.72,70399990,$187.91,$190.65,$187.37,AAPL,189.72,187.91,190.65,187.37
05/16/2024,$189.84,52845230,$190.47,$191.095,$189.6601,AAPL,189.84,190.47,191.095,189.6601
05/17/2024,$189.87,41282930,$189.51,$190.81,$189.18,AAPL,189.87,189.51,190.81,189.18
05/20/2024,$191.04,44361280,$189.325,$191.9199,$189.01,AAPL,191.04,189.325,191.9199,189.01
05/21/2024,$192.35,42309400,$191.09,$192.73,$190.9201,AAPL,192.35,191.09,192.73,190.9201
05/22/2024,$190.90,34648550,$192.265,$192.8231,$190.27,AAPL,190.9,192.265,192.8231,190.27
05/23/2024,$186.88,51005920,$190.98,$191.00,$186.625,AAPL,186.88,190.98,191,186.625
05/24/2024,$189.98,36326980,$188.82,$190.58,$188.0404,AAPL,189.98,188.82,190.58,188.0404
05/28/2024,$189.99,52280050,$191.51,$193.00,$189.10,AAPL,189.99,191.51,193,189.1
05/29/2024,$190.29,53068020,$189.61,$192.247,$189.51,AAPL,190.29,189.61,192.247,189.51
05/30/2024,$191.29,49947940,$190.76,$192.18,$190.63,AAPL,191.29,190.76,192.18,190.63
05/31/2024,$192.25,75158280,$191.44,$192.57,$189.91,AAPL,192.25,191.44,192.57,189.91
06-03-2024,$194.03,50080540,$192.90,$194.99,$192.52,AAPL,194.03,192.9,194.99,192.52
06-04-2024,$194.35,47471450,$194.635,$195.32,$193.0342,AAPL,194.35,194.635,195.32,193.0342
06-05-2024,$195.87,54156790,$195.40,$196.90,$194.87,AAPL,195.87,195.4,196.9,194.87
06-06-2024,$194.48,41181750,$195.685,$196.50,$194.17,AAPL,194.48,195.685,196.5,194.17
06-07-2024,$196.89,53103910,$194.65,$196.94,$194.14,AAPL,196.89,194.65,196.94,194.14
06-10-2024,$193.12,97262080,$196.90,$197.30,$192.15,AAPL,193.12,196.9,197.3,192.15
06-11-2024,$207.15,172373300,$193.65,$207.16,$193.63,AAPL,207.15,193.65,207.16,193.63
06-12-2024,$213.07,198134300,$207.37,$220.20,$206.90,AAPL,213.07,207.37,220.2,206.9
06/13/2024,$214.24,97862730,$214.74,$216.75,$211.60,AAPL,214.24,214.74,216.75,211.6
06/14/2024,$212.49,70122750,$213.85,$215.17,$211.30,AAPL,212.49,213.85,215.17,211.3
06/17/2024,$216.67,93728300,$213.37,$218.95,$212.72,AAPL,216.67,213.37,218.95,212.72
06/18/2024,$214.29,79943250,$217.59,$218.63,$213.00,AAPL,214.29,217.59,218.63,213
06/20/2024,$209.68,86172450,$213.93,$214.24,$208.85,AAPL,209.68,213.93,214.24,208.85
06/21/2024,$207.49,246421400,$210.39,$211.89,$207.11,AAPL,207.49,210.39,211.89,207.11
06/24/2024,$208.14,80727010,$207.72,$212.70,$206.59,AAPL,208.14,207.72,212.7,206.59
06/25/2024,$209.07,56713870,$209.15,$211.38,$208.61,AAPL,209.07,209.15,211.38,208.61
06/26/2024,$213.25,66213190,$211.50,$214.86,$210.64,AAPL,213.25,211.5,214.86,210.64
06/27/2024,$214.10,49772710,$214.69,$215.7395,$212.35,AAPL,214.1,214.69,215.7395,212.35
06/28/2024,$210.62,82542720,$215.77,$216.07,$210.30,AAPL,210.62,215.77,216.07,210.3
07-01-2024,$216.75,60402930,$212.09,$217.51,$211.92,AAPL,216.75,212.09,217.51,211.92
07-02-2024,$220.27,58046180,$216.15,$220.38,$215.10,AAPL,220.27,216.15,220.38,215.1
07-03-2024,$221.55,37369800,$220.00,$221.55,$219.03,AAPL,221.55,220,221.55,219.03
07-05-2024,$226.34,60412410,$221.65,$226.45,$221.65,AAPL,226.34,221.65,226.45,221.65
07-08-2024,$227.82,59085860,$227.09,$227.85,$223.25,AAPL,227.82,227.09,227.85,223.25
07-09-2024,$228.68,48169820,$227.93,$229.40,$226.3721,AAPL,228.68,227.93,229.4,226.3721
07-10-2024,$232.98,62627690,$229.30,$233.08,$229.25,AAPL,232.98,229.3,233.08,229.25
07-11-2024,$227.57,64710620,$231.39,$232.39,$225.77,AAPL,227.57,231.39,232.39,225.77
07-12-2024,$230.54,53046530,$228.92,$232.64,$228.68,AAPL,230.54,228.92,232.64,228.68
07/15/2024,$234.40,62631250,$236.48,$237.23,$233.09,AAPL,234.4,236.48,237.23,233.09
07/16/2024,$234.82,43234280,$235.00,$236.27,$232.33,AAPL,234.82,235,236.27,232.33
07/17/2024,$228.88,57345880,$229.45,$231.4599,$226.64,AAPL,228.88,229.45,231.4599,226.64
07/18/2024,$224.18,66034590,$230.28,$230.44,$222.27,AAPL,224.18,230.28,230.44,222.27
07/19/2024,$224.31,49151450,$224.82,$226.80,$223.275,AAPL,224.31,224.82,226.8,223.275
07/22/2024,$223.96,48201840,$227.01,$227.78,$223.09,AAPL,223.96,227.01,227.78,223.09
07/23/2024,$225.01,39960260,$224.365,$226.94,$222.68,AAPL,225.01,224.365,226.94,222.68
07/24/2024,$218.54,61777580,$224.00,$224.80,$217.13,AAPL,218.54,224,224.8,217.13
07/25/2024,$217.49,51391200,$218.93,$220.85,$214.62,AAPL,217.49,218.93,220.85,214.62
07/26/2024,$217.96,41601350,$218.70,$219.49,$216.01,AAPL,217.96,218.7,219.49,216.01
07/29/2024,$218.24,36311780,$216.96,$219.30,$215.75,AAPL,218.24,216.96,219.3,215.75
07/30/2024,$218.80,41643840,$219.19,$220.325,$216.12,AAPL,218.8,219.19,220.325,216.12
07/31/2024,$222.08,50036260,$221.44,$223.82,$220.63,AAPL,222.08,221.44,223.82,220.63
08-01-2024,$218.36,62501000,$224.37,$224.48,$217.02,AAPL,218.36,224.37,224.48,217.02
08-02-2024,$219.86,105568600,$219.15,$225.60,$217.71,AAPL,219.86,219.15,225.6,217.71
08-05-2024,$209.27,119548600,$199.09,$213.50,$196.00,AAPL,209.27,199.09,213.5,196
08-06-2024,$207.23,69660490,$205.30,$209.99,$201.07,AAPL,207.23,205.3,209.99,201.07
08-07-2024,$209.82,63516420,$206.90,$213.64,$206.39,AAPL,209.82,206.9,213.64,206.39
08-08-2024,$213.31,47161150,$213.11,$214.20,$208.83,AAPL,213.31,213.11,214.2,208.83
08-09-2024,$216.24,42201650,$212.10,$216.78,$211.97,AAPL,216.24,212.1,216.78,211.97
08-12-2024,$217.53,38028090,$216.07,$219.5099,$215.60,AAPL,217.53,216.07,219.5099,215.6
08/13/2024,$221.27,44155330,$219.01,$221.89,$219.01,AAPL,221.27,219.01,221.89,219.01
08/14/2024,$221.72,41960570,$220.57,$223.03,$219.70,AAPL,221.72,220.57,223.03,219.7
08/15/2024,$224.72,46414010,$224.60,$225.35,$222.76,AAPL,224.72,224.6,225.35,222.76
08/16/2024,$226.05,44340240,$223.92,$226.8271,$223.6501,AAPL,226.05,223.92,226.8271,223.6501
08/19/2024,$225.89,40687810,$225.72,$225.99,$223.04,AAPL,225.89,225.72,225.99,223.04
08/20/2024,$226.51,30299030,$225.77,$227.17,$225.45,AAPL,226.51,225.77,227.17,225.45
08/21/2024,$226.40,34765480,$226.52,$227.98,$225.05,AAPL,226.4,226.52,227.98,225.05
08/22/2024,$224.53,43695320,$227.79,$228.34,$223.90,AAPL,224.53,227.79,228.34,223.9
08/23/2024,$226.84,38677250,$225.659,$228.22,$224.33,AAPL,226.84,225.659,228.22,224.33
08/26/2024,$227.18,30602210,$226.76,$227.28,$223.8905,AAPL,227.18,226.76,227.28,223.8905
08/27/2024,$228.03,35934560,$225.995,$228.85,$224.89,AAPL,228.03,225.995,228.85,224.89
08/28/2024,$226.49,38052170,$227.92,$229.86,$225.68,AAPL,226.49,227.92,229.86,225.68
08/29/2024,$229.79,51906300,$230.10,$232.92,$228.88,AAPL,229.79,230.1,232.92,228.88
08/30/2024,$229.00,52990770,$230.19,$230.40,$227.48,AAPL,229,230.19,230.4,227.48
09-03-2024,$222.77,50190570,$228.55,$229.00,$221.17,AAPL,222.77,228.55,229,221.17
09-04-2024,$220.85,43840200,$221.66,$221.78,$217.48,AAPL,220.85,221.66,221.78,217.48
09-05-2024,$222.38,36615400,$221.625,$225.48,$221.52,AAPL,222.38,221.625,225.48,221.52
09-06-2024,$220.82,48423010,$223.95,$225.24,$219.77,AAPL,220.82,223.95,225.24,219.77
09-09-2024,$220.91,67179970,$220.82,$221.27,$216.71,AAPL,220.91,220.82,221.27,216.71
09-10-2024,$220.11,51591030,$218.92,$221.48,$216.73,AAPL,220.11,218.92,221.48,216.73
09-11-2024,$222.66,44587070,$221.455,$223.09,$217.89,AAPL,222.66,221.455,223.09,217.89
09-12-2024,$222.77,37498230,$222.50,$223.55,$219.82,AAPL,222.77,222.5,223.55,219.82
09/13/2024,$222.50,36766620,$223.58,$224.04,$221.91,AAPL,222.5,223.58,224.04,221.91
09/16/2024,$216.32,59357430,$216.54,$217.22,$213.92,AAPL,216.32,216.54,217.22,213.92
09/17/2024,$216.79,45519340,$215.75,$216.90,$214.50,AAPL,216.79,215.75,216.9,214.5
09/18/2024,$220.69,59894930,$217.55,$222.71,$217.54,AAPL,220.69,217.55,222.71,217.54
09/19/2024,$228.87,66781320,$224.99,$229.82,$224.63,AAPL,228.87,224.99,229.82,224.63
09/20/2024,$228.20,318679900,$229.97,$233.09,$227.62,AAPL,228.2,229.97,233.09,227.62
09/23/2024,$226.47,54146020,$227.34,$229.45,$225.81,AAPL,226.47,227.34,229.45,225.81
09/24/2024,$227.37,43556070,$228.645,$229.35,$225.73,AAPL,227.37,228.645,229.35,225.73
09/25/2024,$226.37,42308720,$224.93,$227.29,$224.02,AAPL,226.37,224.93,227.29,224.02
09/26/2024,$227.52,36636710,$227.30,$228.50,$225.41,AAPL,227.52,227.3,228.5,225.41
09/27/2024,$227.79,34025970,$228.46,$229.52,$227.30,AAPL,227.79,228.46,229.52,227.3
09/30/2024,$233.00,54793390,$230.04,$233.00,$229.65,AAPL,233,230.04,233,229.65
10-01-2024,$226.21,63285050,$229.52,$229.65,$223.74,AAPL,226.21,229.52,229.65,223.74
10-02-2024,$226.78,32880610,$225.89,$227.37,$223.02,AAPL,226.78,225.89,227.37,223.02
10-03-2024,$225.67,34044160,$225.14,$226.805,$223.32,AAPL,225.67,225.14,226.805,223.32
10-04-2024,$226.80,37345100,$227.90,$228.00,$224.13,AAPL,226.8,227.9,228,224.13
10-07-2024,$221.69,39505350,$224.50,$225.69,$221.33,AAPL,221.69,224.5,225.69,221.33
10-08-2024,$225.77,31855690,$224.30,$225.98,$223.25,AAPL,225.77,224.3,225.98,223.25
10-09-2024,$229.54,33591090,$225.23,$229.75,$224.83,AAPL,229.54,225.23,229.75,224.83
10-10-2024,$229.04,28183540,$227.78,$229.50,$227.17,AAPL,229.04,227.78,229.5,227.17
10-11-2024,$227.55,31759190,$229.30,$229.41,$227.34,AAPL,227.55,229.3,229.41,227.34
10/14/2024,$231.30,39882090,$228.70,$231.73,$228.60,AAPL,231.3,228.7,231.73,228.6
10/15/2024,$233.85,64751370,$233.61,$237.49,$232.37,AAPL,233.85,233.61,237.49,232.37
10/16/2024,$231.78,34082240,$231.60,$232.12,$229.84,AAPL,231.78,231.6,232.12,229.84
10/17/2024,$232.15,32993810,$233.43,$233.85,$230.52,AAPL,232.15,233.43,233.85,230.52
10/18/2024,$235.00,46431470,$236.18,$236.18,$234.01,AAPL,235,236.18,236.18,234.01
10/21/2024,$236.48,36254470,$234.45,$236.85,$234.45,AAPL,236.48,234.45,236.85,234.45
10/22/2024,$235.86,38846580,$233.885,$236.22,$232.60,AAPL,235.86,233.885,236.22,232.6
10/23/2024,$230.76,52286980,$234.08,$235.144,$227.76,AAPL,230.76,234.08,235.144,227.76
10/24/2024,$230.57,31109500,$229.98,$230.82,$228.41,AAPL,230.57,229.98,230.82,228.41
10/25/2024,$231.41,38802300,$229.74,$233.22,$229.57,AAPL,231.41,229.74,233.22,229.57
10/28/2024,$233.40,36087130,$233.32,$234.73,$232.55,AAPL,233.4,233.32,234.73,232.55
10/29/2024,$233.67,35417250,$233.10,$234.325,$232.32,AAPL,233.67,233.1,234.325,232.32
10/30/2024,$230.10,47070910,$232.61,$233.47,$229.55,AAPL,230.1,232.61,233.47,229.55
10/31/2024,$225.91,64370090,$229.34,$229.83,$225.37,AAPL,225.91,229.34,229.83,225.37
11-01-2024,$222.91,65276740,$220.965,$225.35,$220.27,AAPL,222.91,220.965,225.35,220.27
11-04-2024,$222.01,44944470,$220.99,$222.79,$219.71,AAPL,222.01,220.99,222.79,219.71
